accelerometerXAxis,accelerometerYAxis,accelerometerZAxis,gyroscopeXAxis,gyroscopeYAxis,gyroscopeZAxis,label
"[0.2271992317318958, 0.6698567701665474, 0.2469286763217356, 0.9773415822932244]","[0.8131052725138048, 0.6712852759598744, 0.8286846420905002, 0.6981334257484099]","[0.7369890408670136, 0.9532650734133564, 0.8203463632880449, 0.9403243270672892]","[0.5311111186399793, 0.6355555644019756, 0.673333342367975, 0.5311111186399793]","[0.3333333442516625, 0.5312500049628769, 0.2187500029777261, 0.5]","[0.5142857024623181, 0.4857142866477117, 0.3571428596708859, 0.4142857198862704]",Aggressive
"[0.6698567701665474, 0.2469286763217356, 0.9773415822932244, 0.2855461827059921]","[0.6712852759598744, 0.8286846420905002, 0.6981334257484099, 0.7555339187336618]","[0.9532650734133564, 0.8203463632880449, 0.9403243270672892, 0.8236223751855527]","[0.6355555644019756, 0.673333342367975, 0.5311111186399793, 0.4333333423679751]","[0.5312500049628769, 0.2187500029777261, 0.5, 0.2291666686518174]","[0.4857142866477117, 0.3571428596708859, 0.4142857198862704, 0.3285714179926004]",Aggressive
"[0.2469286763217356, 0.9773415822932244, 0.2855461827059921, 0.312668336484694]","[0.8286846420905002, 0.6981334257484099, 0.7555339187336618, 0.4191807969622806]","[0.8203463632880449, 0.9403243270672892, 0.8236223751855527, 0.7123375709331343]","[0.673333342367975, 0.5311111186399793, 0.4333333423679751, 0.3177777762720041]","[0.2187500029777261, 0.5, 0.2291666686518174, 0.4583333452442378]","[0.3571428596708859, 0.4142857198862704, 0.3285714179926004, 0.7142857329542346]",Normal
"[0.9773415822932244, 0.2855461827059921, 0.312668336484694, 0.3762030747067513]","[0.6981334257484099, 0.7555339187336618, 0.4191807969622806, 0.6641629308576428]","[0.9403243270672892, 0.8236223751855527, 0.7123375709331343, 0.9640812840714212]","[0.5311111186399793, 0.4333333423679751, 0.3177777762720041, 0.7511111186399793]","[0.5, 0.2291666686518174, 0.4583333452442378, 0.5833333412739363]","[0.4142857198862704, 0.3285714179926004, 0.7142857329542346, 0.7714285863633876]",Normal
"[0.2855461827059921, 0.312668336484694, 0.3762030747067513, 0.2850079417775853]","[0.7555339187336618, 0.4191807969622806, 0.6641629308576428, 0.5568047612064425]","[0.8236223751855527, 0.7123375709331343, 0.9640812840714212, 1.0]","[0.4333333423679751, 0.3177777762720041, 0.7511111186399793, 0.673333342367975]","[0.2291666686518174, 0.4583333452442378, 0.5833333412739363, 0.0416666626963651]","[0.3285714179926004, 0.7142857329542346, 0.7714285863633876, 0.6142857285982465]",Normal
"[0.312668336484694, 0.3762030747067513, 0.2850079417775853, 0.0]","[0.4191807969622806, 0.6641629308576428, 0.5568047612064425, 0.0]","[0.7123375709331343, 0.9640812840714212, 1.0, 0.0]","[0.3177777762720041, 0.7511111186399793, 0.673333342367975, 0.0]","[0.4583333452442378, 0.5833333412739363, 0.0416666626963651, 0.6875000138960553]","[0.7142857329542346, 0.7714285863633876, 0.6142857285982465, 0.0]",Normal
"[0.3762030747067513, 0.2850079417775853, 0.0, 0.4520796283871316]","[0.6641629308576428, 0.5568047612064425, 0.0, 0.7055448928940274]","[0.9640812840714212, 1.0, 0.0, 0.976739694713048]","[0.7511111186399793, 0.673333342367975, 0.0, 1.0]","[0.5833333412739363, 0.0416666626963651, 0.6875000138960553, 0.604166672622119]","[0.7714285863633876, 0.6142857285982465, 0.0, 1.0]",Normal
"[0.2850079417775853, 0.0, 0.4520796283871316, 0.3537642979780228]","[0.5568047612064425, 0.0, 0.7055448928940274, 0.6471756948452717]","[1.0, 0.0, 0.976739694713048, 0.823035570384928]","[0.673333342367975, 0.0, 1.0, 0.5155555593199896]","[0.0416666626963651, 0.6875000138960553, 0.604166672622119, 0.2083333452442378]","[0.6142857285982465, 0.0, 1.0, 0.4428571357008767]",Normal
"[0.0, 0.4520796283871316, 0.3537642979780228, 0.2189321670429631]","[0.0, 0.7055448928940274, 0.6471756948452717, 0.6173059370149091]","[0.0, 0.976739694713048, 0.823035570384928, 0.8676711987485456]","[0.0, 1.0, 0.5155555593199896, 0.5377777830479855]","[0.6875000138960553, 0.604166672622119, 0.2083333452442378, 0.6145833303556072]","[0.0, 1.0, 0.4428571357008767, 0.4142857198862704]",Normal
"[0.4520796283871316, 0.3537642979780228, 0.2189321670429631, 1.0]","[0.7055448928940274, 0.6471756948452717, 0.6173059370149091, 0.6554849804900134]","[0.976739694713048, 0.823035570384928, 0.8676711987485456, 0.8642233831456111]","[1.0, 0.5155555593199896, 0.5377777830479855, 0.5622222305039771]","[0.604166672622119, 0.2083333452442378, 0.6145833303556072, 0.4479166636889405]","[1.0, 0.4428571357008767, 0.4142857198862704, 0.542857150946835]",Normal
"[0.3537642979780228, 0.2189321670429631, 1.0, 0.509814779747236]","[0.6471756948452717, 0.6173059370149091, 0.6554849804900134, 0.6045444058510815]","[0.823035570384928, 0.8676711987485456, 0.8642233831456111, 0.7326932734328175]","[0.5155555593199896, 0.5377777830479855, 0.5622222305039771, 0.5822222305039771]","[0.2083333452442378, 0.6145833303556072, 0.4479166636889405, 0.0]","[0.4428571357008767, 0.4142857198862704, 0.542857150946835, 0.3142857100852972]",Normal
"[0.2189321670429631, 1.0, 0.509814779747236, 0.3735052782476793]","[0.6173059370149091, 0.6554849804900134, 0.6045444058510815, 0.5043481771800709]","[0.8676711987485456, 0.8642233831456111, 0.7326932734328175, 0.7681843020538572]","[0.5377777830479855, 0.5622222305039771, 0.5822222305039771, 0.6111111186399792]","[0.6145833303556072, 0.4479166636889405, 0.0, 0.2187500029777261]","[0.4142857198862704, 0.542857150946835, 0.3142857100852972, 0.2857142670457654]",Normal
"[1.0, 0.509814779747236, 0.3735052782476793, 0.5132208426448424]","[0.6554849804900134, 0.6045444058510815, 0.5043481771800709, 0.3398354339944123]","[0.8642233831456111, 0.7326932734328175, 0.7681843020538572, 0.9239018902321428]","[0.5622222305039771, 0.5822222305039771, 0.6111111186399792, 0.5844444508439823]","[0.4479166636889405, 0.0, 0.2187500029777261, 1.0]","[0.542857150946835, 0.3142857100852972, 0.2857142670457654, 0.6142857285982465]",Normal
"[0.509814779747236, 0.3735052782476793, 0.5132208426448424, 0.4568645109453318]","[0.6045444058510815, 0.5043481771800709, 0.3398354339944123, 0.7384943503458863]","[0.7326932734328175, 0.7681843020538572, 0.9239018902321428, 0.4817057652605957]","[0.5822222305039771, 0.6111111186399792, 0.5844444508439823, 0.5049504889031466]","[0.0, 0.2187500029777261, 1.0, 0.4834436972421697]","[0.3142857100852972, 0.2857142670457654, 0.6142857285982465, 0.65116280481812]",Normal
"[0.3735052782476793, 0.5132208426448424, 0.4568645109453318, 0.4154642055189588]","[0.5043481771800709, 0.3398354339944123, 0.7384943503458863, 0.7398153438117019]","[0.7681843020538572, 0.9239018902321428, 0.4817057652605957, 0.4432904067204173]","[0.6111111186399792, 0.5844444508439823, 0.5049504889031466, 0.4752475158598717]","[0.2187500029777261, 1.0, 0.4834436972421697, 0.4900662233936323]","[0.2857142670457654, 0.6142857285982465, 0.65116280481812, 0.720930223024262]",Normal
"[0.5132208426448424, 0.4568645109453318, 0.4154642055189588, 0.3729857385343487]","[0.3398354339944123, 0.7384943503458863, 0.7398153438117019, 0.7843895865968318]","[0.9239018902321428, 0.4817057652605957, 0.4432904067204173, 0.3571837396313486]","[0.5844444508439823, 0.5049504889031466, 0.4752475158598717, 0.5445544340920869]","[1.0, 0.4834436972421697, 0.4900662233936323, 0.5562913839416485]","[0.6142857285982465, 0.65116280481812, 0.720930223024262, 0.744186029092976]",Normal
"[0.4568645109453318, 0.4154642055189588, 0.3729857385343487, 0.4970885580652174]","[0.7384943503458863, 0.7398153438117019, 0.7843895865968318, 0.92938613895591]","[0.4817057652605957, 0.4432904067204173, 0.3571837396313486, 0.816139456051702]","[0.5049504889031466, 0.4752475158598717, 0.5445544340920869, 0.7623762307488083]","[0.4834436972421697, 0.4900662233936323, 0.5562913839416485, 0.5099337753442851]","[0.65116280481812, 0.720930223024262, 0.744186029092976, 0.720930223024262]",Normal
"[0.4154642055189588, 0.3729857385343487, 0.4970885580652174, 0.5605401744381386]","[0.7398153438117019, 0.7843895865968318, 0.92938613895591, 0.8389770141996038]","[0.4432904067204173, 0.3571837396313486, 0.816139456051702, 0.7171416050223609]","[0.4752475158598717, 0.5445544340920869, 0.7623762307488083, 0.6039603820655127]","[0.4900662233936323, 0.5562913839416485, 0.5099337753442851, 0.5231788036676404]","[0.720930223024262, 0.744186029092976, 0.720930223024262, 0.906976749133356]",Normal
"[0.3729857385343487, 0.4970885580652174, 0.5605401744381386, 0.2189571680939661]","[0.7843895865968318, 0.92938613895591, 0.8389770141996038, 0.9866324597390392]","[0.3571837396313486, 0.816139456051702, 0.7171416050223609, 0.2734652283875328]","[0.5445544340920869, 0.7623762307488083, 0.6039603820655127, 0.6633663243783106]","[0.5562913839416485, 0.5099337753442851, 0.5231788036676404, 0.5033112504549051]","[0.744186029092976, 0.720930223024262, 0.906976749133356, 0.720930223024262]",Normal
"[0.4970885580652174, 0.5605401744381386, 0.2189571680939661, 0.2911521369964228]","[0.92938613895591, 0.8389770141996038, 0.9866324597390392, 0.8992247743199399]","[0.816139456051702, 0.7171416050223609, 0.2734652283875328, 0.44678525605487]","[0.7623762307488083, 0.6039603820655127, 0.6633663243783106, 0.5049504889031466]","[0.5099337753442851, 0.5231788036676404, 0.5033112504549051, 0.4768211862356986]","[0.720930223024262, 0.906976749133356, 0.720930223024262, 0.8372093287112314]",Normal
"[0.5605401744381386, 0.2189571680939661, 0.2911521369964228, 0.3792419147147403]","[0.8389770141996038, 0.9866324597390392, 0.8992247743199399, 0.8074326861035747]","[0.7171416050223609, 0.2734652283875328, 0.44678525605487, 0.544624141335741]","[0.6039603820655127, 0.6633663243783106, 0.5049504889031466, 0.5742574071353618]","[0.5231788036676404, 0.5033112504549051, 0.4768211862356986, 0.529801317829318]","[0.906976749133356, 0.720930223024262, 0.8372093287112314, 0.5581395051998645]",Normal
"[0.2189571680939661, 0.2911521369964228, 0.3792419147147403, 0.5535474649915092]","[0.9866324597390392, 0.8992247743199399, 0.8074326861035747, 0.7543938914477236]","[0.2734652283875328, 0.44678525605487, 0.544624141335741, 0.9708209912721169]","[0.6633663243783106, 0.5049504889031466, 0.5742574071353618, 0.4356435518021718]","[0.5033112504549051, 0.4768211862356986, 0.529801317829318, 0.529801317829318]","[0.720930223024262, 0.8372093287112314, 0.5581395051998645, 0.3720930034665763]",Normal
"[0.2911521369964228, 0.3792419147147403, 0.5535474649915092, 0.7171979068639598]","[0.8992247743199399, 0.8074326861035747, 0.7543938914477236, 0.7994572844457694]","[0.44678525605487, 0.544624141335741, 0.9708209912721169, 0.9766290200799396]","[0.5049504889031466, 0.5742574071353618, 0.4356435518021718, 0.6633663243783106]","[0.4768211862356986, 0.529801317829318, 0.529801317829318, 0.622516549537995]","[0.8372093287112314, 0.5581395051998645, 0.3720930034665763, 0.2790697525999323]",Normal
"[0.3792419147147403, 0.5535474649915092, 0.7171979068639598, 0.1429423931501788]","[0.8074326861035747, 0.7543938914477236, 0.7994572844457694, 0.454240204686935]","[0.544624141335741, 0.9708209912721169, 0.9766290200799396, 0.4111123431172218]","[0.5742574071353618, 0.4356435518021718, 0.6633663243783106, 0.3465346421067269]","[0.529801317829318, 0.529801317829318, 0.622516549537995, 0.4503311169681617]","[0.5581395051998645, 0.3720930034665763, 0.2790697525999323, 0.395348833911096]",Normal
"[0.5535474649915092, 0.7171979068639598, 0.1429423931501788, 0.5879733804724759]","[0.7543938914477236, 0.7994572844457694, 0.454240204686935, 0.7745142956654082]","[0.9708209912721169, 0.9766290200799396, 0.4111123431172218, 0.5375900904468486]","[0.4356435518021718, 0.6633663243783106, 0.3465346421067269, 0.6435643461232126]","[0.529801317829318, 0.622516549537995, 0.4503311169681617, 0.5960264903671191]","[0.3720930034665763, 0.2790697525999323, 0.395348833911096, 0.0]",Normal
"[0.7171979068639598, 0.1429423931501788, 0.5879733804724759, 0.2539594067218126]","[0.7994572844457694, 0.454240204686935, 0.7745142956654082, 0.7423580524330486]","[0.9766290200799396, 0.4111123431172218, 0.5375900904468486, 0.1687021167624991]","[0.6633663243783106, 0.3465346421067269, 0.6435643461232126, 1.0]","[0.622516549537995, 0.4503311169681617, 0.5960264903671191, 0.5099337753442851]","[0.2790697525999323, 0.395348833911096, 0.0, 0.093023250866644]",Normal
"[0.1429423931501788, 0.5879733804724759, 0.2539594067218126, 0.1047282176569586]","[0.454240204686935, 0.7745142956654082, 0.7423580524330486, 0.5593730416806156]","[0.4111123431172218, 0.5375900904468486, 0.1687021167624991, 0.3606638048924722]","[0.3465346421067269, 0.6435643461232126, 1.0, 0.356435623686772]","[0.4503311169681617, 0.5960264903671191, 0.5099337753442851, 0.4437086009133601]","[0.395348833911096, 0.0, 0.093023250866644, 0.0697674204221244]",Normal
"[0.5879733804724759, 0.2539594067218126, 0.1047282176569586, 0.4076288370975648]","[0.7745142956654082, 0.7423580524330486, 0.5593730416806156, 0.9495544564519122]","[0.5375900904468486, 0.1687021167624991, 0.3606638048924722, 0.7782526281330355]","[0.6435643461232126, 1.0, 0.356435623686772, 0.5445544340920869]","[0.5960264903671191, 0.5099337753442851, 0.4437086009133601, 0.2582781412822541]","[0.0, 0.093023250866644, 0.0697674204221244, 0.395348833911096]",Normal
"[0.2539594067218126, 0.1047282176569586, 0.4076288370975648, 0.5072078875714726]","[0.7423580524330486, 0.5593730416806156, 0.9495544564519122, 0.4657111311681662]","[0.1687021167624991, 0.3606638048924722, 0.7782526281330355, 0.574012239100706]","[1.0, 0.356435623686772, 0.5445544340920869, 0.1881187858759273]","[0.5099337753442851, 0.4437086009133601, 0.2582781412822541, 0.2649006623853862]","[0.093023250866644, 0.0697674204221244, 0.395348833911096, 0.1627906712887685]",Normal
"[0.1047282176569586, 0.4076288370975648, 0.5072078875714726, 0.2345345402413309]","[0.5593730416806156, 0.9495544564519122, 0.4657111311681662, 0.0]","[0.3606638048924722, 0.7782526281330355, 0.574012239100706, 0.6996615503212896]","[0.356435623686772, 0.5445544340920869, 0.1881187858759273, 0.4455445409297208]","[0.4437086009133601, 0.2582781412822541, 0.2649006623853862, 0.0794701724642973]","[0.0697674204221244, 0.395348833911096, 0.1627906712887685, 0.1627906712887685]",Normal
"[0.4076288370975648, 0.5072078875714726, 0.2345345402413309, 0.6117689492815866]","[0.9495544564519122, 0.4657111311681662, 0.0, 0.5853966203013408]","[0.7782526281330355, 0.574012239100706, 0.6996615503212896, 0.573419820162308]","[0.5445544340920869, 0.1881187858759273, 0.4455445409297208, 0.8514851404442533]","[0.2582781412822541, 0.2649006623853862, 0.0794701724642973, 1.0]","[0.395348833911096, 0.1627906712887685, 0.1627906712887685, 0.5581395051998645]",Normal
"[0.5072078875714726, 0.2345345402413309, 0.6117689492815866, 0.2426016770325144]","[0.4657111311681662, 0.0, 0.5853966203013408, 0.94685815213732]","[0.574012239100706, 0.6996615503212896, 0.573419820162308, 0.0]","[0.1881187858759273, 0.4455445409297208, 0.8514851404442533, 0.6237623527731069]","[0.2649006623853862, 0.0794701724642973, 1.0, 0.3178807908237991]","[0.1627906712887685, 0.1627906712887685, 0.5581395051998645, 0.4883720847777402]",Normal
"[0.2345345402413309, 0.6117689492815866, 0.2426016770325144, 0.6014998996608232]","[0.0, 0.5853966203013408, 0.94685815213732, 0.9371243831055254]","[0.6996615503212896, 0.573419820162308, 0.0, 0.940781338275438]","[0.4455445409297208, 0.8514851404442533, 0.6237623527731069, 0.4059405768720209]","[0.0794701724642973, 1.0, 0.3178807908237991, 0.470198670180897]","[0.1627906712887685, 0.5581395051998645, 0.4883720847777402, 0.5348837102110622]",Normal
"[0.6117689492815866, 0.2426016770325144, 0.6014998996608232, 0.0]","[0.5853966203013408, 0.94685815213732, 0.9371243831055254, 0.9768431101293312]","[0.573419820162308, 0.0, 0.940781338275438, 0.7012233820679751]","[0.8514851404442533, 0.6237623527731069, 0.4059405768720209, 0.5247524614976168]","[1.0, 0.3178807908237991, 0.470198670180897, 0.4569536431196243]","[0.5581395051998645, 0.4883720847777402, 0.5348837102110622, 0.5581395051998645]",Normal
"[0.2426016770325144, 0.6014998996608232, 0.0, 0.2610019436914783]","[0.94685815213732, 0.9371243831055254, 0.9768431101293312, 0.4433132745808631]","[0.0, 0.940781338275438, 0.7012233820679751, 0.3967765440116583]","[0.6237623527731069, 0.4059405768720209, 0.5247524614976168, 0.1188118695305881]","[0.3178807908237991, 0.470198670180897, 0.4569536431196243, 0.4834436972421697]","[0.4883720847777402, 0.5348837102110622, 0.5581395051998645, 0.5116278974944012]",Normal
"[0.6014998996608232, 0.0, 0.2610019436914783, 0.8616017553274782]","[0.9371243831055254, 0.9768431101293312, 0.4433132745808631, 0.7820360634521039]","[0.940781338275438, 0.7012233820679751, 0.3967765440116583, 0.6145939923862023]","[0.4059405768720209, 0.5247524614976168, 0.1188118695305881, 0.7623762307488083]","[0.470198670180897, 0.4569536431196243, 0.4834436972421697, 0.5165562895059627]","[0.5348837102110622, 0.5581395051998645, 0.5116278974944012, 0.4186046288998984]",Normal
"[0.0, 0.2610019436914783, 0.8616017553274782, 1.0]","[0.9768431101293312, 0.4433132745808631, 0.7820360634521039, 0.5281215398005703]","[0.7012233820679751, 0.3967765440116583, 0.6145939923862023, 0.637864651808673]","[0.5247524614976168, 0.1188118695305881, 0.7623762307488083, 0.3663366203618249]","[0.4569536431196243, 0.4834436972421697, 0.5165562895059627, 0.748344379820878]","[0.5581395051998645, 0.5116278974944012, 0.4186046288998984, 0.7906976766861215]",Normal
"[0.2610019436914783, 0.8616017553274782, 1.0, 0.3473660015902239]","[0.4433132745808631, 0.7820360634521039, 0.5281215398005703, 1.0]","[0.3967765440116583, 0.6145939923862023, 0.637864651808673, 0.5922647616332177]","[0.1188118695305881, 0.7623762307488083, 0.3663366203618249, 0.7524752340737555]","[0.4834436972421697, 0.5165562895059627, 0.748344379820878, 0.5827814532091853]","[0.5116278974944012, 0.4186046288998984, 0.7906976766861215, 0.697674416955548]",Normal
"[0.8616017553274782, 1.0, 0.3473660015902239, 0.421722842669691]","[0.7820360634521039, 0.5281215398005703, 1.0, 0.6313991840583152]","[0.6145939923862023, 0.637864651808673, 0.5922647616332177, 1.0]","[0.7623762307488083, 0.3663366203618249, 0.7524752340737555, 0.465346511637315]","[0.5165562895059627, 0.748344379820878, 0.5827814532091853, 0.7549668807306881]","[0.4186046288998984, 0.7906976766861215, 0.697674416955548, 1.0]",Normal
"[1.0, 0.3473660015902239, 0.421722842669691, 0.5150786788370993]","[0.5281215398005703, 1.0, 0.6313991840583152, 0.7190891201077487]","[0.637864651808673, 0.5922647616332177, 1.0, 0.6153363640683658]","[0.3663366203618249, 0.7524752340737555, 0.465346511637315, 0.4851485012136688]","[0.748344379820878, 0.5827814532091853, 0.7549668807306881, 0.5165562895059627]","[0.7906976766861215, 0.697674416955548, 1.0, 0.8604651237000338]",Normal
"[0.3473660015902239, 0.421722842669691, 0.5150786788370993, 0.1242815486895855]","[1.0, 0.6313991840583152, 0.7190891201077487, 0.865165571956461]","[0.5922647616332177, 1.0, 0.6153363640683658, 0.6720068851541504]","[0.7524752340737555, 0.465346511637315, 0.4851485012136688, 0.9207920567895924]","[0.5827814532091853, 0.7549668807306881, 0.5165562895059627, 0.5033112504549051]","[0.697674416955548, 1.0, 0.8604651237000338, 0.8372093287112314]",Normal
"[0.421722842669691, 0.5150786788370993, 0.1242815486895855, 0.7490110129848017]","[0.6313991840583152, 0.7190891201077487, 0.865165571956461, 0.6578084777889788]","[1.0, 0.6153363640683658, 0.6720068851541504, 0.5923740581753285]","[0.465346511637315, 0.4851485012136688, 0.9207920567895924, 0.2673267290863348]","[0.7549668807306881, 0.5165562895059627, 0.5033112504549051, 0.311258269720667]","[1.0, 0.8604651237000338, 0.8372093287112314, 0.8837209364166949]",Normal
"[0.5150786788370993, 0.1242815486895855, 0.7490110129848017, 0.3915937433962378]","[0.7190891201077487, 0.865165571956461, 0.6578084777889788, 0.8162223491031375]","[0.6153363640683658, 0.6720068851541504, 0.5923740581753285, 0.343992650203545]","[0.4851485012136688, 0.9207920567895924, 0.2673267290863348, 0.0]","[0.5165562895059627, 0.5033112504549051, 0.311258269720667, 0.0]","[0.8604651237000338, 0.8372093287112314, 0.8837209364166949, 0.674418610886834]",Normal
"[0.1242815486895855, 0.7490110129848017, 0.3915937433962378, 0.3303727448389936]","[0.865165571956461, 0.6578084777889788, 0.8162223491031375, 0.8623034659601863]","[0.6720068851541504, 0.5923740581753285, 0.343992650203545, 0.8986076570939792]","[0.9207920567895924, 0.2673267290863348, 0.0, 0.8910890969544494]","[0.5033112504549051, 0.311258269720667, 0.0, 0.8874172220200421]","[0.8372093287112314, 0.8837209364166949, 0.674418610886834, 0.8139534805388532]",Normal
"[0.7490110129848017, 0.3915937433962378, 0.3303727448389936, 0.6812017212729697]","[0.6578084777889788, 0.8162223491031375, 0.8623034659601863, 0.7411680640344661]","[0.5923740581753285, 0.343992650203545, 0.8986076570939792, 0.6768191010227411]","[0.2673267290863348, 0.0, 0.8910890969544494, 0.4851485012136688]","[0.311258269720667, 0.0, 0.8874172220200421, 0.377483440365344]","[0.8837209364166949, 0.674418610886834, 0.8139534805388532, 0.5813953533722429]",Normal
"[0.3915937433962378, 0.3303727448389936, 0.6812017212729697, 0.7082894222743851]","[0.8162223491031375, 0.8623034659601863, 0.7411680640344661, 0.8733723439269758]","[0.343992650203545, 0.8986076570939792, 0.6768191010227411, 0.6425263869308792]","[0.0, 0.8910890969544494, 0.4851485012136688, 0.5049504889031466]","[0.0, 0.8874172220200421, 0.377483440365344, 0.7350993376146138]","[0.674418610886834, 0.8139534805388532, 0.5813953533722429, 0.7674418728333897]",Normal
"[0.3303727448389936, 0.6812017212729697, 0.7082894222743851, 0.3602643937309298]","[0.8623034659601863, 0.7411680640344661, 0.8733723439269758, 0.4723805361281394]","[0.8986076570939792, 0.6768191010227411, 0.6425263869308792, 0.561262031859678]","[0.8910890969544494, 0.4851485012136688, 0.5049504889031466, 0.465346511637315]","[0.8874172220200421, 0.377483440365344, 0.7350993376146138, 0.5099337753442851]","[0.8139534805388532, 0.5813953533722429, 0.7674418728333897, 0.5813953533722429]",Normal
"[0.6812017212729697, 0.7082894222743851, 0.3602643937309298, 0.4882949029218464]","[0.7411680640344661, 0.8733723439269758, 0.4723805361281394, 0.6815218197245718]","[0.6768191010227411, 0.6425263869308792, 0.561262031859678, 0.5249782198919707]","[0.4851485012136688, 0.5049504889031466, 0.465346511637315, 0.5247524614976168]","[0.377483440365344, 0.7350993376146138, 0.5099337753442851, 0.4105960155910216]","[0.5813953533722429, 0.7674418728333897, 0.5813953533722429, 0.4883720847777402]",Normal
"[0.7082894222743851, 0.3602643937309298, 0.4882949029218464, 0.3534192664902116]","[0.8733723439269758, 0.4723805361281394, 0.6815218197245718, 0.5774886673786778]","[0.6425263869308792, 0.561262031859678, 0.5249782198919707, 0.7860887150000264]","[0.5049504889031466, 0.465346511637315, 0.5247524614976168, 0.2178217759010859]","[0.7350993376146138, 0.5099337753442851, 0.4105960155910216, 0.470198670180897]","[0.7674418728333897, 0.5813953533722429, 0.4883720847777402, 0.65116280481812]",Normal
"[0.3602643937309298, 0.4882949029218464, 0.3534192664902116, 0.1221448183176768]","[0.4723805361281394, 0.6815218197245718, 0.5774886673786778, 0.5590277634974731]","[0.561262031859678, 0.5249782198919707, 0.7860887150000264, 0.5988684903877123]","[0.465346511637315, 0.5247524614976168, 0.2178217759010859, 0.5841584113579185]","[0.5099337753442851, 0.4105960155910216, 0.470198670180897, 0.6556291348603335]","[0.5813953533722429, 0.4883720847777402, 0.65116280481812, 0.8139534805388532]",Normal
"[0.4882949029218464, 0.3534192664902116, 0.1221448183176768, 0.3990127239055428]","[0.6815218197245718, 0.5774886673786778, 0.5590277634974731, 0.4992991324377065]","[0.5249782198919707, 0.7860887150000264, 0.5988684903877123, 0.7319061422544656]","[0.5247524614976168, 0.2178217759010859, 0.5841584113579185, 0.5841584113579185]","[0.4105960155910216, 0.470198670180897, 0.6556291348603335, 0.5695364210995821]","[0.4883720847777402, 0.65116280481812, 0.8139534805388532, 0.4418604416165594]",Normal
"[0.3534192664902116, 0.1221448183176768, 0.3990127239055428, 0.4568645109453318]","[0.5774886673786778, 0.5590277634974731, 0.4992991324377065, 0.7384943503458863]","[0.7860887150000264, 0.5988684903877123, 0.7319061422544656, 0.4817057652605957]","[0.2178217759010859, 0.5841584113579185, 0.5841584113579185, 0.5049504889031466]","[0.470198670180897, 0.6556291348603335, 0.5695364210995821, 0.4834436972421697]","[0.65116280481812, 0.8139534805388532, 0.4418604416165594, 0.65116280481812]",Normal
"[0.1221448183176768, 0.3990127239055428, 0.4568645109453318, 0.4154642055189588]","[0.5590277634974731, 0.4992991324377065, 0.7384943503458863, 0.7398153438117019]","[0.5988684903877123, 0.7319061422544656, 0.4817057652605957, 0.4432904067204173]","[0.5841584113579185, 0.5841584113579185, 0.5049504889031466, 0.4752475158598717]","[0.6556291348603335, 0.5695364210995821, 0.4834436972421697, 0.4900662233936323]","[0.8139534805388532, 0.4418604416165594, 0.65116280481812, 0.720930223024262]",Normal
"[0.3990127239055428, 0.4568645109453318, 0.4154642055189588, 0.3729857385343487]","[0.4992991324377065, 0.7384943503458863, 0.7398153438117019, 0.7843895865968318]","[0.7319061422544656, 0.4817057652605957, 0.4432904067204173, 0.3571837396313486]","[0.5841584113579185, 0.5049504889031466, 0.4752475158598717, 0.5445544340920869]","[0.5695364210995821, 0.4834436972421697, 0.4900662233936323, 0.5562913839416485]","[0.4418604416165594, 0.65116280481812, 0.720930223024262, 0.744186029092976]",Normal
"[0.4568645109453318, 0.4154642055189588, 0.3729857385343487, 0.4970885580652174]","[0.7384943503458863, 0.7398153438117019, 0.7843895865968318, 0.92938613895591]","[0.4817057652605957, 0.4432904067204173, 0.3571837396313486, 0.816139456051702]","[0.5049504889031466, 0.4752475158598717, 0.5445544340920869, 0.7623762307488083]","[0.4834436972421697, 0.4900662233936323, 0.5562913839416485, 0.5099337753442851]","[0.65116280481812, 0.720930223024262, 0.744186029092976, 0.720930223024262]",Normal
"[0.4154642055189588, 0.3729857385343487, 0.4970885580652174, 0.5605401744381386]","[0.7398153438117019, 0.7843895865968318, 0.92938613895591, 0.8389770141996038]","[0.4432904067204173, 0.3571837396313486, 0.816139456051702, 0.7171416050223609]","[0.4752475158598717, 0.5445544340920869, 0.7623762307488083, 0.6039603820655127]","[0.4900662233936323, 0.5562913839416485, 0.5099337753442851, 0.5231788036676404]","[0.720930223024262, 0.744186029092976, 0.720930223024262, 0.906976749133356]",Normal
"[0.3729857385343487, 0.4970885580652174, 0.5605401744381386, 0.2189571680939661]","[0.7843895865968318, 0.92938613895591, 0.8389770141996038, 0.9866324597390392]","[0.3571837396313486, 0.816139456051702, 0.7171416050223609, 0.2734652283875328]","[0.5445544340920869, 0.7623762307488083, 0.6039603820655127, 0.6633663243783106]","[0.5562913839416485, 0.5099337753442851, 0.5231788036676404, 0.5033112504549051]","[0.744186029092976, 0.720930223024262, 0.906976749133356, 0.720930223024262]",Normal
"[0.4970885580652174, 0.5605401744381386, 0.2189571680939661, 0.2911521369964228]","[0.92938613895591, 0.8389770141996038, 0.9866324597390392, 0.8992247743199399]","[0.816139456051702, 0.7171416050223609, 0.2734652283875328, 0.44678525605487]","[0.7623762307488083, 0.6039603820655127, 0.6633663243783106, 0.5049504889031466]","[0.5099337753442851, 0.5231788036676404, 0.5033112504549051, 0.4768211862356986]","[0.720930223024262, 0.906976749133356, 0.720930223024262, 0.8372093287112314]",Normal
